assists,champLevel,championName,deaths,detectorWardsPlaced,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,inhibitorsLost,kills,magicDamageDealt,magicDamageDealtToChampions,neutralMinionsKilled,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,sightWardsBoughtInGame,teamId,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalMinionsKilled,trueDamageDealt,trueDamageDealtToChampions,turretsLost,visionScore,wardsKilled,wardsPlaced,win,match_id,tier
7,15,Aatrox,12,3,False,False,11981,1,6,8479,2009,124,116944,17387,36849,5840,0,200,JUNGLE,190455,21961,15,65030,2564,9,21,4,5,False,EUW1_7761564764,Challenger
5,17,Orianna,7,4,False,False,14410,1,4,194609,27502,0,16791,789,10376,29,0,200,MIDDLE,217230,29371,301,5829,1080,9,41,7,14,False,EUW1_7761564764,Challenger
8,16,Ezreal,12,5,False,False,15485,1,6,20071,7084,4,128604,20269,16315,7,0,200,BOTTOM,151848,27640,219,3171,286,9,30,6,15,False,EUW1_7761564764,Challenger
13,16,Bard,6,2,False,False,14409,1,7,28968,18604,0,11746,8227,11544,871,0,200,UTILITY,45960,30004,41,5244,3172,9,112,13,35,False,EUW1_7761564764,Challenger
3,16,Akshan,7,0,False,False,11854,2,7,31810,3596,2,117440,17904,17215,682,0,100,TOP,153037,22815,225,3785,1314,10,21,0,10,False,EUW1_7760271556,Challenger
0,14,MonkeyKing,8,1,False,False,11499,2,5,17248,2518,163,88737,11130,21899,6315,0,100,JUNGLE,227316,14180,11,121330,531,10,34,5,10,False,EUW1_7760271556,Challenger
3,16,Aurora,6,3,False,False,11201,2,2,139919,17128,4,18328,1532,14858,29,0,100,MIDDLE,165792,19655,254,7544,994,10,35,4,9,False,EUW1_7760271556,Challenger
5,15,Aphelios,7,0,False,False,12326,2,3,3133,603,20,156842,17098,15882,5675,0,100,BOTTOM,162394,17848,215,2418,146,10,19,1,9,False,EUW1_7760271556,Challenger
10,13,Sona,7,3,False,False,8950,2,2,11448,6600,0,2665,1060,19588,5486,0,100,UTILITY,16523,7686,27,2408,26,10,69,8,34,False,EUW1_7760271556,Challenger
5,17,MasterYi,7,0,False,False,13023,0,8,1391,495,0,121518,11854,20252,6796,0,200,TOP,132320,17911,196,9410,5562,3,21,1,7,True,EUW1_7760271556,Challenger
10,17,Ambessa,5,2,False,False,14706,0,9,129,103,189,211482,18525,18752,685,0,200,JUNGLE,278600,20179,16,66988,1550,3,21,3,4,True,EUW1_7760271556,Challenger
14,17,Taliyah,4,2,False,False,13368,0,6,171810,21721,0,11056,1656,10611,29,0,200,MIDDLE,185441,23377,248,2574,0,3,13,0,10,True,EUW1_7760271556,Challenger
7,17,Caitlyn,1,5,False,False,18720,0,12,1292,702,8,263688,39791,11377,7,0,200,BOTTOM,285100,41303,309,20120,808,3,37,10,15,True,EUW1_7760271556,Challenger
21,14,Karma,3,6,False,False,8650,0,0,26679,11662,0,3253,1171,11894,502,0,200,UTILITY,31965,12834,26,2031,0,3,101,13,35,True,EUW1_7760271556,Challenger
4,15,Ryze,4,1,False,True,8357,0,1,88665,7123,15,11816,437,13207,6481,0,100,TOP,102066,7560,176,1583,0,3,13,0,7,False,EUW1_7756800012,Challenger
2,13,MasterYi,6,0,False,True,9743,0,5,0,0,132,100866,4457,15882,4446,0,100,JUNGLE,195168,6148,17,94301,1691,3,13,3,2,False,EUW1_7756800012,Challenger
6,14,Orianna,4,2,False,True,9593,0,1,103620,14824,0,13493,789,9555,29,0,100,MIDDLE,121401,15656,212,4286,42,3,21,3,9,False,EUW1_7756800012,Challenger
4,12,Tristana,7,1,False,True,8663,0,2,14980,1319,0,70160,8599,10684,1113,0,100,BOTTOM,86797,9919,178,1656,0,3,15,3,7,False,EUW1_7756800012,Challenger
3,10,Pyke,10,0,False,True,9689,0,8,270,270,0,12090,7411,10865,1151,0,100,UTILITY,15658,10182,16,3296,2499,3,52,7,21,False,EUW1_7756800012,Challenger
5,14,Riven,3,0,False,True,8892,0,4,0,0,0,87036,11007,6478,4077,0,200,TOP,89649,11837,147,2612,830,2,15,0,8,True,EUW1_7756800012,Challenger
8,14,Naafiri,3,3,False,True,12500,0,13,0,0,137,129294,16730,10490,4885,0,200,JUNGLE,185494,17766,22,56199,1035,2,23,1,5,True,EUW1_7756800012,Challenger
9,14,Zoe,3,3,False,True,8771,0,4,79396,10838,2,7846,970,6403,6796,0,200,MIDDLE,99542,14321,150,12299,2512,2,26,5,10,True,EUW1_7756800012,Challenger
5,14,Nilah,3,0,False,True,13534,0,8,0,0,12,130025,11470,7765,4202,0,200,BOTTOM,133545,11552,184,3520,82,2,9,0,7,True,EUW1_7756800012,Challenger
14,12,Thresh,5,8,False,True,7375,0,2,12563,6699,0,3026,1162,10241,523,0,200,UTILITY,18852,8406,30,3262,545,2,79,11,30,True,EUW1_7756800012,Challenger
5,16,Gragas,3,0,False,True,9082,0,2,87758,7878,0,15636,1423,16196,6469,0,100,TOP,109251,9367,159,5857,65,3,23,2,11,True,EUW1_7756761459,Challenger
9,17,Udyr,0,0,False,True,14637,0,11,125953,12744,203,55061,5696,16786,555,0,100,JUNGLE,299467,19798,37,118449,1357,3,23,0,11,True,EUW1_7756761459,Challenger
12,16,Jayce,5,0,False,True,12153,0,6,16541,4018,0,125060,21535,10836,6923,0,100,MIDDLE,145284,27539,211,3681,1985,3,21,4,8,True,EUW1_7756761459,Challenger
16,16,Varus,0,2,False,True,16159,0,10,13653,6645,0,177099,30379,7624,7034,0,100,BOTTOM,197539,38354,269,6786,1329,3,15,1,10,True,EUW1_7756761459,Challenger
20,13,Leona,2,10,False,True,8388,0,4,13234,8095,0,6544,3326,16384,7,0,100,UTILITY,22358,12842,26,2579,1419,3,86,12,36,True,EUW1_7756761459,Challenger
0,15,Aatrox,7,3,False,True,10224,1,4,4436,1343,8,144971,17968,22868,1301,0,200,TOP,154887,20542,204,5480,1230,8,28,0,10,False,EUW1_7756761459,Challenger
1,13,Zaahen,8,0,False,True,8961,1,1,7407,761,173,115325,13114,20159,3150,0,200,JUNGLE,238153,14114,21,115419,239,8,24,3,8,False,EUW1_7756761459,Challenger
1,15,Ahri,3,1,False,True,10869,1,4,104052,13338,0,17268,1986,13739,29,0,200,MIDDLE,170647,19144,254,49328,3819,8,16,3,5,False,EUW1_7756761459,Challenger
1,13,Jinx,8,0,False,True,9322,1,0,741,471,0,99654,11933,13767,29,0,200,BOTTOM,102243,12528,203,1846,122,8,24,4,11,False,EUW1_7756761459,Challenger
3,10,Nautilus,7,7,False,True,6556,1,1,8124,6107,0,4257,2570,11964,5840,0,200,UTILITY,14136,8677,24,1755,0,8,79,7,35,False,EUW1_7756761459,Challenger
2,14,Camille,9,0,False,False,9732,2,5,1241,1241,0,94522,12259,15538,6795,0,100,TOP,117661,20501,185,21898,7000,10,20,0,9,False,EUW1_7755333360,Challenger
4,12,Ambessa,7,0,False,False,7409,2,2,0,0,96,83160,8175,7638,1447,0,100,JUNGLE,127354,8294,23,44193,119,10,21,3,9,False,EUW1_7755333360,Challenger
0,15,Kayle,3,0,False,False,9790,2,2,79529,10440,4,32617,2377,8839,29,0,100,MIDDLE,113840,12818,224,1693,0,10,5,0,4,False,EUW1_7755333360,Challenger
4,14,Sivir,8,0,False,False,10606,2,2,0,0,6,137708,9935,10474,29,0,100,BOTTOM,138956,9935,200,1247,0,10,11,0,8,False,EUW1_7755333360,Challenger
5,11,Seraphine,9,4,False,False,6136,2,1,14585,6104,0,3273,1621,5036,7084,0,100,UTILITY,28013,7726,22,10155,0,10,58,6,21,False,EUW1_7755333360,Challenger
5,16,Jax,4,0,False,False,10026,0,4,44656,6715,4,74138,11248,13042,11,0,200,TOP,122765,18027,174,3970,64,1,24,3,8,True,EUW1_7755333360,Challenger
11,17,Diana,2,3,False,False,13329,0,8,178150,19238,199,33360,2643,19458,4353,0,200,JUNGLE,323224,23113,34,111711,1231,1,39,0,13,True,EUW1_7755333360,Challenger
7,17,Aurora,3,2,False,False,12919,0,9,119738,17821,2,17029,1546,8287,29,0,200,MIDDLE,153143,20738,223,16375,1370,1,27,2,6,True,EUW1_7755333360,Challenger
5,14,Varus,2,0,False,False,13674,0,8,8386,1976,8,137941,16417,11432,5871,0,200,BOTTOM,148852,18393,210,2524,0,1,12,1,8,True,EUW1_7755333360,Challenger
15,13,Hwei,2,3,False,False,9592,0,6,44933,15261,10,6428,1002,7700,7050,0,200,UTILITY,53234,16263,47,1872,0,1,71,6,28,True,EUW1_7755333360,Challenger
4,18,Jayce,7,0,False,False,14762,1,4,28827,6894,4,194131,25515,12494,3366,0,100,TOP,233556,34186,263,10597,1776,9,41,4,12,False,EUW1_7753938692,Challenger
5,17,RekSai,8,5,False,False,15072,1,8,15927,2854,192,148190,12219,30866,7050,0,100,JUNGLE,308933,21861,38,144816,6787,9,34,7,6,False,EUW1_7753938692,Challenger
11,18,Lux,7,0,False,False,13739,1,3,202950,29689,1,12876,1935,13174,6904,0,100,MIDDLE,219582,32836,273,3755,1212,9,20,2,12,False,EUW1_7753938692,Challenger
5,16,Corki,4,1,False,False,15966,1,9,68177,5228,6,130371,28486,13879,6715,0,100,BOTTOM,223234,41771,265,24686,8057,9,31,7,13,False,EUW1_7753938692,Challenger
15,14,Nami,4,8,False,False,9987,1,1,21447,9484,0,6944,1761,9881,6966,0,100,UTILITY,32033,11245,28,3641,0,9,100,6,47,False,EUW1_7753938692,Challenger
10,18,Ornn,4,2,False,False,11861,2,4,51866,10613,0,66403,6183,26756,6622,0,200,TOP,120202,16829,203,1931,32,8,29,5,8,True,EUW1_7753938692,Challenger
10,18,Elise,6,9,False,False,16499,2,11,187013,25980,196,25833,1454,20392,3231,0,200,JUNGLE,316722,29831,34,103873,2397,8,39,6,9,True,EUW1_7753938692,Challenger
7,18,Yone,2,2,False,False,19926,2,7,60882,6561,14,383809,26094,20763,29,0,200,MIDDLE,455129,36590,418,10437,3934,8,40,4,13,True,EUW1_7753938692,Challenger
6,16,Jhin,6,0,False,False,15790,2,5,10358,1587,2,203714,19331,16465,6380,0,200,BOTTOM,225769,20951,286,11695,33,8,21,4,11,True,EUW1_7753938692,Challenger
11,14,Karma,7,10,False,False,9490,2,3,30940,8250,0,5400,880,13791,6864,0,200,UTILITY,38415,9555,48,2074,424,8,109,14,42,True,EUW1_7753938692,Challenger
1,20,Naafiri,9,0,False,False,20968,2,17,493,493,1,207331,53331,18861,6485,0,100,TOP,221207,57771,252,13382,3946,10,32,1,13,False,EUW1_7762176847,Challenger
3,16,Graves,11,0,False,False,14378,2,7,2448,1039,179,193947,18400,21349,6,0,100,JUNGLE,290410,22556,47,94013,3116,10,26,6,3,False,EUW1_7762176847,Challenger
8,16,AurelionSol,15,0,False,False,11410,2,5,107438,35294,1,5836,307,20425,5411,0,100,MIDDLE,118719,35723,190,5444,122,10,21,2,9,False,EUW1_7762176847,Challenger
5,15,Ezreal,13,0,False,False,13205,2,4,25730,10533,0,155283,19373,24856,6421,0,100,BOTTOM,194095,29972,230,13081,64,10,19,1,11,False,EUW1_7762176847,Challenger
14,15,Nami,8,2,False,False,9949,2,3,21373,13468,0,4904,1135,24432,6860,0,100,UTILITY,27501,14603,27,1224,0,10,67,9,24,False,EUW1_7762176847,Challenger
9,19,Zyra,8,1,False,False,12963,0,7,161239,22618,4,13732,758,15701,1447,0,200,TOP,184026,23753,200,9053,376,4,32,0,13,True,EUW1_7762176847,Challenger
5,18,Aatrox,4,0,False,False,22007,0,31,13535,2766,211,322666,60991,35511,3505,0,200,JUNGLE,438586,66156,24,102384,2398,4,13,2,1,True,EUW1_7762176847,Challenger
10,18,Anivia,7,1,False,False,14314,0,8,215972,31625,8,10781,1999,33295,977,0,200,MIDDLE,230060,33625,250,3306,0,4,40,0,14,True,EUW1_7762176847,Challenger
8,16,Caitlyn,7,0,False,False,14887,0,6,779,346,4,190025,20609,15527,5463,0,200,BOTTOM,194964,21034,228,4160,78,4,20,4,9,True,EUW1_7762176847,Challenger
14,15,Leona,10,1,False,False,11010,0,4,20036,6446,0,8502,3876,22987,1211,0,200,UTILITY,33718,11862,27,5179,1539,4,80,7,32,True,EUW1_7762176847,Challenger
4,19,Yorick,6,0,False,False,14313,1,2,38066,8484,4,195965,14127,26099,1447,0,100,TOP,244226,22612,299,10194,0,7,28,0,14,False,EUW1_7762118006,Challenger
3,17,Nidalee,5,0,False,False,13251,1,4,164402,14734,214,21881,862,19932,3505,0,100,JUNGLE,311533,18262,14,125249,2665,7,37,8,2,False,EUW1_7762118006,Challenger
1,18,Zed,5,2,False,False,17316,1,9,12243,1960,12,234226,31079,18302,977,0,100,MIDDLE,252719,33098,303,6249,58,7,24,6,5,False,EUW1_7762118006,Challenger
1,15,Jinx,3,0,False,False,13291,1,4,1008,651,0,192150,19617,14069,5463,0,100,BOTTOM,201690,20509,288,8532,240,7,27,3,12,False,EUW1_7762118006,Challenger
5,13,Soraka,3,4,False,False,8016,1,0,7070,2528,0,3758,222,7666,1211,0,100,UTILITY,13096,2750,39,2267,0,7,89,7,37,False,EUW1_7762118006,Challenger
2,19,Poppy,3,0,False,False,13769,0,7,14563,6362,4,198371,26578,26651,7084,0,200,TOP,219130,34090,245,6195,1149,5,13,0,9,True,EUW1_7762118006,Challenger
6,18,Teemo,3,0,False,False,15078,0,5,195586,31464,222,49321,2887,16213,7084,0,200,JUNGLE,373707,36744,35,128798,2392,5,40,10,4,True,EUW1_7762118006,Challenger
4,18,Veigar,6,0,False,False,12205,0,1,213583,17577,0,10258,1042,14989,7084,0,200,MIDDLE,226009,18942,273,2167,322,5,31,1,11,True,EUW1_7762118006,Challenger
4,17,Tristana,3,0,False,False,18484,0,7,31252,2376,16,237587,23719,16818,7084,0,200,BOTTOM,281621,26650,283,12780,555,5,19,2,11,True,EUW1_7762118006,Challenger
10,15,Lulu,4,0,False,False,10515,0,2,20983,5551,0,7464,998,11849,7084,0,200,UTILITY,33809,9065,33,5361,2514,5,93,5,42,True,EUW1_7762118006,Challenger
3,17,Kayn,8,0,False,True,12290,0,6,1994,1994,0,160204,12096,21406,6286,0,100,TOP,168718,16610,224,6519,2519,1,31,5,11,True,EUW1_7761952245,Challenger
6,18,Qiyana,4,5,False,True,15536,0,7,23281,1210,261,277541,15084,19588,6466,0,100,JUNGLE,398725,17387,8,97902,1092,1,41,6,8,True,EUW1_7761952245,Challenger
15,16,Zilean,2,3,False,True,11559,0,1,114974,10344,0,14904,827,7621,977,0,100,MIDDLE,135711,11308,218,5832,137,1,27,1,13,True,EUW1_7761952245,Challenger
15,15,Swain,3,2,False,True,14980,0,7,153383,24449,0,12143,1305,19019,29,0,100,BOTTOM,168211,25832,238,2683,77,1,30,8,13,True,EUW1_7761952245,Challenger
15,14,Senna,5,4,False,True,13989,0,9,972,558,0,61970,32145,11656,5602,0,100,UTILITY,69278,34843,33,6335,2139,1,83,13,36,True,EUW1_7761952245,Challenger
7,16,Quinn,4,0,False,True,11569,1,4,668,668,4,148553,24098,10716,1630,0,200,TOP,154648,26905,207,5426,2139,9,28,1,8,False,EUW1_7761952245,Challenger
9,14,LeeSin,8,3,False,True,10980,1,5,32514,1348,152,79034,10842,18878,977,0,200,JUNGLE,199555,13911,10,88005,1719,9,23,2,12,False,EUW1_7761952245,Challenger
5,16,Ryze,4,2,False,True,11390,1,4,166251,22286,0,9925,394,16752,7084,0,200,MIDDLE,178427,22680,242,2250,0,9,31,5,12,False,EUW1_7761952245,Challenger
3,14,Aphelios,7,0,False,True,12751,1,5,8129,1318,4,119192,15854,12187,29,0,200,BOTTOM,134655,17406,207,7333,233,9,23,9,10,False,EUW1_7761952245,Challenger
8,11,Thresh,7,10,False,True,8455,1,4,11361,7245,0,3588,1638,17754,603,0,200,UTILITY,17620,9193,24,2670,310,9,84,8,41,False,EUW1_7761952245,Challenger
6,16,KSante,6,0,False,False,9056,1,1,318,318,0,89668,7451,19182,5757,0,100,TOP,97915,11215,179,7927,3445,9,25,2,13,False,EUW1_7761809050,Challenger
7,16,Zed,9,0,False,False,15311,1,10,18857,1763,148,163660,31036,16891,3795,0,100,JUNGLE,269122,36855,35,86605,4056,9,15,1,1,False,EUW1_7761809050,Challenger
6,17,Ekko,4,1,False,False,13207,1,5,181397,26036,2,24396,4322,18178,4550,0,100,MIDDLE,215335,32011,268,9542,1652,9,16,0,5,False,EUW1_7761809050,Challenger
5,14,Ezreal,12,0,False,False,14411,1,8,32167,15128,4,148013,27900,23675,6908,0,100,BOTTOM,185968,43753,221,5787,724,9,20,3,9,False,EUW1_7761809050,Challenger
12,12,Karma,8,11,False,False,8262,1,1,19087,8740,0,4138,1317,18003,3804,0,100,UTILITY,25894,10795,38,2668,737,9,106,13,43,False,EUW1_7761809050,Challenger
3,17,Vayne,5,3,False,False,12672,0,7,2148,890,0,130584,20674,14466,5910,0,200,TOP,149147,27492,234,16414,5927,2,27,1,12,True,EUW1_7761809050,Challenger
18,18,Hecarim,4,3,False,False,15312,0,7,27028,4401,237,245892,22005,35629,6202,0,200,JUNGLE,407203,27106,39,134282,698,2,23,4,4,True,EUW1_7761809050,Challenger
12,18,Zilean,0,1,False,False,13510,0,9,150479,17376,0,13000,2240,13633,977,0,200,MIDDLE,166455,19736,237,2975,119,2,30,4,9,True,EUW1_7761809050,Challenger
10,15,Corki,8,0,False,False,17344,0,14,58855,10633,14,122604,30263,23357,6557,0,200,BOTTOM,203651,45944,217,22191,5047,2,9,2,4,True,EUW1_7761809050,Challenger
25,15,Nami,8,4,False,False,10491,0,2,23186,11207,0,5583,1465,18155,3150,0,200,UTILITY,36515,12723,26,7745,50,2,74,5,35,True,EUW1_7761809050,Challenger
2,16,KSante,6,0,False,True,11083,2,4,764,764,0,117861,14609,16842,6241,0,100,TOP,139634,17253,194,21008,1879,10,18,1,6,False,EUW1_7761091714,Challenger
2,16,Khazix,4,0,False,True,12619,2,3,552,552,201,179720,6767,15110,23,0,100,JUNGLE,278418,8444,23,98145,1124,10,7,1,1,False,EUW1_7761091714,Challenger
4,16,Yasuo,9,0,False,True,11802,2,5,17802,1509,0,151240,19046,15494,1590,0,100,MIDDLE,181241,21770,221,12198,1215,10,17,2,6,False,EUW1_7761091714,Challenger
2,13,Caitlyn,11,1,False,True,9759,2,5,1214,443,0,93381,5074,12461,4862,0,100,BOTTOM,94787,5566,165,192,48,10,10,1,7,False,EUW1_7761091714,Challenger
4,13,Velkoz,10,0,False,True,8810,2,7,45104,16721,0,2527,378,9394,4508,0,100,UTILITY,56915,21351,52,9284,4250,10,53,3,21,False,EUW1_7761091714,Challenger
8,17,Camille,6,0,False,True,12270,0,8,2075,1945,4,107418,20698,32472,505,0,200,TOP,130518,31301,164,21023,8657,4,19,0,9,True,EUW1_7761091714,Challenger
12,18,Elise,3,2,False,True,14857,0,15,161980,30286,163,21606,1952,17450,556,0,200,JUNGLE,266533,33427,31,82945,1189,4,27,5,4,True,EUW1_7761091714,Challenger
3,15,Mel,5,0,False,True,11414,0,7,89486,15206,1,14372,1961,12550,5488,0,200,MIDDLE,107302,17188,172,3442,20,4,11,2,5,True,EUW1_7761091714,Challenger
6,15,Aphelios,6,1,False,True,14674,0,8,9965,3438,12,200971,20396,13991,977,0,200,BOTTOM,216011,24548,230,5074,713,4,23,3,8,True,EUW1_7761091714,Challenger
20,14,Nami,4,5,False,True,9297,0,1,16428,8229,0,4255,611,4584,3863,0,200,UTILITY,22833,9263,20,2149,422,4,73,3,29,True,EUW1_7761091714,Challenger
8,16,TahmKench,6,0,False,False,11246,2,8,66165,17936,0,21119,4009,37809,505,0,100,TOP,97452,23537,164,10167,1591,9,15,1,6,False,EUW1_7761042101,Challenger
4,14,Khazix,11,2,False,False,11848,2,8,1132,1064,142,114890,12311,22750,977,0,100,JUNGLE,193426,14762,15,77404,1386,9,15,1,3,False,EUW1_7761042101,Challenger
5,15,Naafiri,5,0,False,False,9659,2,2,0,0,0,104989,8202,20299,5488,0,100,MIDDLE,112092,10000,184,7102,1798,9,8,0,5,False,EUW1_7761042101,Challenger
11,15,Jinx,10,0,False,False,16433,2,10,2706,1033,0,161949,24645,10461,556,0,100,BOTTOM,168586,26158,218,3930,480,9,10,0,8,False,EUW1_7761042101,Challenger
14,12,Janna,10,3,False,False,7961,2,3,8502,7098,0,2229,1327,11830,3863,0,100,UTILITY,12151,9339,13,1419,914,9,62,5,31,False,EUW1_7761042101,Challenger
3,15,Sett,8,0,False,False,9461,0,4,0,0,0,91421,17830,12548,7,0,200,TOP,105963,23215,138,14541,5384,2,21,0,10,True,EUW1_7761042101,Challenger
6,16,Camille,3,1,False,False,11562,0,5,469,469,189,110922,12255,19296,29,0,200,JUNGLE,268418,16989,5,157026,4264,2,14,2,2,True,EUW1_7761042101,Challenger
5,18,Ambessa,3,0,False,False,18445,0,15,0,0,32,257248,44842,14819,3614,0,200,MIDDLE,269162,47571,238,11914,2728,2,9,0,4,True,EUW1_7761042101,Challenger
11,14,Veigar,7,0,False,False,13784,0,9,110538,20839,4,3882,1030,12603,7063,0,200,BOTTOM,116699,22336,136,2278,466,2,16,1,8,True,EUW1_7761042101,Challenger
7,13,Fizz,10,1,False,False,10291,0,9,39601,12828,0,7049,3182,15383,29,0,200,UTILITY,49734,17621,54,3082,1610,2,81,13,24,True,EUW1_7761042101,Challenger
3,15,Riven,0,0,False,True,11160,0,6,0,0,4,134863,13874,9999,5454,0,100,TOP,141604,14879,218,6740,1005,1,14,1,5,True,EUW1_7760529929,Challenger
4,13,Hecarim,4,0,False,True,9949,0,9,10429,1438,149,123677,9333,16874,6202,0,100,JUNGLE,225224,11038,3,91117,265,1,10,0,5,True,EUW1_7760529929,Challenger
9,13,Zilean,4,3,False,True,7925,0,4,74926,12803,0,7784,950,9109,977,0,100,MIDDLE,85051,13754,136,2340,0,1,19,2,9,True,EUW1_7760529929,Challenger
4,12,Jhin,1,0,False,True,10252,0,6,2975,102,0,96811,13500,8473,3494,0,100,BOTTOM,104972,13840,179,5185,237,1,11,2,6,True,EUW1_7760529929,Challenger
14,11,Bard,2,6,False,True,7010,0,2,8907,6356,0,6474,4156,8576,4896,0,100,UTILITY,17120,11011,17,1738,498,1,52,6,19,True,EUW1_7760529929,Challenger
0,13,Ambessa,6,0,False,True,6107,0,0,0,0,0,68397,5725,12506,1665,0,200,TOP,72793,5725,154,4396,0,5,14,0,6,False,EUW1_7760529929,Challenger
1,13,Khazix,3,0,False,True,10652,0,7,686,686,132,105769,10793,10680,4896,0,200,JUNGLE,158065,13279,16,51609,1798,5,18,5,3,False,EUW1_7760529929,Challenger
5,13,KogMaw,6,1,False,True,8429,0,3,58074,10530,0,24882,2970,7668,6416,0,200,MIDDLE,92161,16223,166,9204,2722,5,11,1,6,False,EUW1_7760529929,Challenger
3,11,Varus,6,1,False,True,7452,0,0,4903,3414,0,71003,10244,10178,29,0,200,BOTTOM,85164,13659,155,9258,0,5,9,1,8,False,EUW1_7760529929,Challenger
2,9,Alistar,6,4,False,True,4936,0,1,7765,3686,0,1778,534,13282,603,0,200,UTILITY,11941,4220,20,2397,0,5,55,3,22,False,EUW1_7760529929,Challenger
4,13,Pantheon,2,0,False,True,8252,0,9,3973,857,0,71659,18017,10885,5723,0,100,TOP,85597,19714,127,9964,840,0,14,0,6,True,EUW1_7760337096,Challenger
8,13,Aatrox,0,2,False,True,8848,0,5,10030,833,161,134784,9504,12571,641,0,100,JUNGLE,219533,11342,6,74719,1004,0,17,1,4,True,EUW1_7760337096,Challenger
12,14,Zilean,1,1,False,True,8700,0,5,78004,14596,0,11185,1595,7856,977,0,100,MIDDLE,93345,16192,154,4156,0,0,11,2,7,True,EUW1_7760337096,Challenger
5,12,Sivir,1,0,False,True,9448,0,3,347,58,4,119506,16476,6952,7050,0,100,BOTTOM,127229,16716,193,7374,181,0,9,1,6,True,EUW1_7760337096,Challenger
8,10,Senna,2,1,False,True,5888,0,1,172,172,0,16408,4172,4227,1211,0,100,UTILITY,20124,4345,29,3543,0,0,33,4,15,True,EUW1_7760337096,Challenger
1,12,Renekton,4,0,False,True,5772,0,0,4533,1696,2,59788,8324,18050,5992,0,200,TOP,70769,10610,147,6447,590,3,16,0,6,False,EUW1_7760337096,Challenger
2,10,Zaahen,5,0,False,True,6646,0,2,4840,442,110,65032,8490,14729,6425,0,200,JUNGLE,126834,9624,7,56962,691,3,18,5,3,False,EUW1_7760337096,Challenger
0,11,Yone,5,2,False,True,5932,0,0,7986,1334,0,64311,4624,11716,29,0,200,MIDDLE,74550,6717,163,2252,759,3,18,0,8,False,EUW1_7760337096,Challenger
0,12,Veigar,2,0,False,True,7754,0,2,78216,9574,0,5849,1082,8899,6827,0,200,BOTTOM,84070,10657,171,5,0,3,10,2,5,False,EUW1_7760337096,Challenger
3,9,Nautilus,7,3,False,True,4765,0,1,3584,2517,0,2874,1410,11232,5489,0,200,UTILITY,8913,4621,12,2454,693,3,35,1,16,False,EUW1_7760337096,Challenger
6,19,Irelia,6,1,False,False,18198,0,15,35861,6912,24,235035,26299,23134,4680,0,100,TOP,279611,35257,265,8714,2045,1,24,3,12,True,EUW1_7760279732,Challenger
8,16,Viego,6,1,False,False,14450,0,12,6183,1821,177,171289,22426,18952,4533,0,100,JUNGLE,267647,25235,7,90174,987,1,17,1,6,True,EUW1_7760279732,Challenger
9,16,Akali,4,0,False,False,11889,0,10,108324,25789,0,13443,1823,11860,4802,0,100,MIDDLE,125834,29956,173,4066,2343,1,19,1,7,True,EUW1_7760279732,Challenger
10,16,Sivir,4,0,False,False,15858,0,4,0,0,20,239545,21300,13039,5021,0,100,BOTTOM,244561,21349,260,5015,48,1,20,3,6,True,EUW1_7760279732,Challenger
22,12,Rakan,4,10,False,False,9205,0,1,5761,4902,0,4044,1589,14443,5167,0,100,UTILITY,11228,6492,21,1422,0,1,121,10,47,True,EUW1_7760279732,Challenger
7,15,Vayne,13,0,False,False,9868,2,2,29,29,0,93622,15609,19859,4895,0,200,TOP,109091,20015,170,15439,4376,10,19,1,10,False,EUW1_7760279732,Challenger
6,15,Ekko,9,0,False,False,13213,2,6,139589,12480,171,21616,2494,17759,7037,0,200,JUNGLE,255514,16206,25,94308,1231,10,25,5,2,False,EUW1_7760279732,Challenger
13,16,Zilean,4,0,False,False,10111,2,1,111652,10745,0,7752,952,12714,977,0,200,MIDDLE,130484,11761,184,11079,64,10,24,4,11,False,EUW1_7760279732,Challenger
6,16,Varus,8,0,False,False,17543,2,11,32758,9542,2,155818,24283,19609,641,0,200,BOTTOM,202754,33879,276,14177,53,10,28,6,8,False,EUW1_7760279732,Challenger
13,13,Bard,8,1,False,False,9237,2,4,12105,9026,2,6794,4764,17606,871,0,200,UTILITY,22093,15525,20,3193,1734,10,89,8,37,False,EUW1_7760279732,Challenger
5,19,Teemo,0,0,False,False,16082,0,7,184003,24251,7,37555,3309,12545,642,0,100,TOP,231674,29217,290,10115,1656,3,32,8,10,True,EUW1_7762426670,Challenger
10,18,LeeSin,3,9,False,False,17591,0,9,55215,3482,259,159023,21823,26413,4071,0,100,JUNGLE,385702,27930,21,171462,2624,3,62,10,24,True,EUW1_7762426670,Challenger
10,18,Xerath,1,0,False,False,14896,0,4,198339,25474,0,11595,584,5665,6088,0,100,MIDDLE,213242,27365,287,3307,1306,3,20,0,13,True,EUW1_7762426670,Challenger
